,id,review,category,rating,city,lat,lon
1112,GKWj4ld3UQqbMzxnwHHj-A,407,hawaiian,4,Honolulu,21.27983,-157.8282
1113,F6mqRSAo7Nwc4oMZvR0E0w,1086,asianfusion,4,Honolulu,21.29312997,-157.8527073
1114,np1X_huOAm9xp2QP_5C_xg,2704,cafes,4,Honolulu,21.28424316,-157.8369022
1115,7vjcWaAOZ1aMH5ysi9liGQ,2532,seafood,4.5,Honolulu,21.278637,-157.831707
1116,8aIsObZwVj3jmH_kixIu-w,31,steak,4,Honolulu,21.313462,-157.869602
1117,Glu8zh3-L5B0wxiTorH9Xw,805,steak,4.5,Honolulu,21.2779971,-157.8335611
1118,e_AUsOWI72nSLtzo-HpQrA,3356,japanese,4.5,Honolulu,21.27644273,-157.823776
1119,lmMAx73_PtbQO7GYw3IZdQ,1020,comfortfood,4,Honolulu,21.29312626,-157.8505392
1120,xuRlgzJQRdT1dSPR-Asvaw,2106,breakfast_brunch,4.5,Honolulu,21.36635576,-157.9373363
1121,Ol9n0WyuhVKbFH93PKJutw,195,korean,4.5,Honolulu,21.2975,-157.84034
1122,QhrrsVikphbDwCK4KzYD6A,643,seafood,4,Honolulu,21.2830658,-157.8372664
1123,Pl8fiMyiLD1NM2Y5h80BCw,1228,breakfast_brunch,4,Honolulu,21.285884,-157.835204
1124,_u0uydPLbh7B2YS4qJSAqQ,223,newamerican,4.5,Honolulu,21.28497276,-157.8026491
1125,tMblql2_RxgBJmn65RtTmg,688,mexican,4.5,Honolulu,21.35241,-157.85787
1126,vw8oVAGk6sub-h42QTRYGA,1540,cafes,4.5,Honolulu,21.286171,-157.813595
1127,IjB5DBtI2wVFx8J-Tm74Hg,4164,hawaiian,4,Honolulu,21.27588821,-157.8145266
1128,43YCISAbm884HDESWdnW8A,1644,breakfast_brunch,4,Honolulu,21.284167,-157.838402
1129,jND55lN9oCEswxpKcQvzXg,2734,bakeries,4.5,Honolulu,21.324014,-157.857936
1130,ONY8_8NwIzuWaOgIghxvzw,334,poke,5,Honolulu,21.283723,-157.831982
1131,_g4zJ4-Qe3NJRFRS6mVt_A,615,newamerican,4.5,Honolulu,21.27994,-157.827
1132,BBAYgnS7RPQw0b1W-7iKkg,304,spanish,4,Honolulu,21.28342,-157.81368
1133,EknzDsB63qDymetHTxU1vw,1607,hawaiian,4,Honolulu,21.278868,-157.81421
1134,tWotMnsl-xySlZd5kKCVAw,300,korean,4.5,Honolulu,21.31112709,-157.8622964
1135,NIkdedrp1WAmAwo3JWJ1Cw,272,breakfast_brunch,4.5,Honolulu,21.28224,-157.80034
1136,KecEsTOuyiYZrQWoJiCpjA,1571,pubs,4,Honolulu,21.27818916,-157.7057884
1137,hoZ8pAVP7fCS_ydEguCvog,574,korean,4,Honolulu,21.30088,-157.83901
1138,lwcNuBcfEkxVPcXMk_yqBw,126,breakfast_brunch,3.5,Honolulu,21.29392,-157.8456
1139,YDDRGkwMQq_iIbFG3mJyFg,160,hawaiian,4.5,Honolulu,21.28252,-157.80013
1140,UzudWgnsNTqFBKUtJqGJ8Q,242,bbq,4.5,Honolulu,21.34233,-157.89989
1141,301o4kQhDMhRq_-SalUWRg,92,foodtrucks,5,Honolulu,21.293891,-157.826618
1142,fSpHacSpz9j4aC-a1_tw5A,584,cocktailbars,4.5,Honolulu,21.28243063,-157.7986213
1143,OD2az4BHKbj1OLfk9rRDbA,1738,bars,4.5,Honolulu,21.31181,-157.86213
1144,1Im8b5IHim05I1zosr-8bg,117,seafood,4,Honolulu,21.313555,-157.8611141
1145,bq-jjhuXfMYQ_w4nRzLUuQ,201,breakfast_brunch,4.5,Honolulu,21.3161291,-157.8122444
1146,d7AeJ3Rye5XpOf_Wa_0BCQ,229,burmese,4,Honolulu,21.31129,-157.86133
1147,0rB_ylrd2gigEzF1qTK0ig,508,hawaiian,4,Honolulu,21.29361,-157.8528399
1148,Cdk9117ZI9kRAeANyn9RIA,1828,breakfast_brunch,4.5,Honolulu,21.2820541,-157.7988725
1149,XjeM5txSM6i_1uG8hcZV4g,693,italian,4.5,Honolulu,21.30123494,-157.8549045
1150,PjjShgqNvX5Marv-RJ1oNg,81,tradamerican,4.5,Indianapolis,39.839846,-86.144768
1151,9wu8pszrPPUjruNvgQtIEg,628,wine_bars,4.5,Indianapolis,39.788567,-86.150663
1152,WrZaL6BxHqVqt3sAcJ-5Rg,917,newamerican,4.5,Indianapolis,39.75756531,-86.14579396
1153,qAn_A-pwh-SDBj6Sjff8Qw,380,steak,4,Indianapolis,39.72765,-86.25105
1154,QfVeoUCXT-CRrp0tMcPs4A,395,asianfusion,4,Indianapolis,39.75952148,-86.1480484
1155,en9sRChY9wYY9DoRioodNg,208,tradamerican,4,Indianapolis,39.79710995,-86.15471005
1156,yeHLiKNp0hyR-ig4M6us-w,738,bars,4.5,Indianapolis,39.77668,-86.14566
1157,wbjEzawC9XK00KVJui57BA,125,italian,4,Indianapolis,39.7521966,-86.1395213
1158,4UByKRseOwx4JxwXclCejQ,94,brewpubs,4,Indianapolis,39.76282,-86.15482
1159,tPYkrHdTsYe_-Ty5EPiP2Q,329,italian,4,Indianapolis,39.76187,-86.14558
1160,tTAb4vrTgcmm0eLC8qy3qw,452,tradamerican,4,Indianapolis,39.87455,-86.14325
1161,ReV4Q3rEJ8neicQPc6pC0w,1883,steak,4,Indianapolis,39.764849,-86.1598
1162,TjAsf2vHEYh_mCHpQqGgDA,431,italian,4,Indianapolis,39.75422,-86.15958
1163,0INrDX--UuVvHVKpk4mL5Q,22,bars,5,Indianapolis,39.74424,-86.14969
1164,-8oIIpYJAXWg-G3glapMmQ,282,bars,4.5,Indianapolis,39.78823,-86.13756
1165,pDghOix5B17eZTtjDsQ4_A,241,pizza,4.5,Indianapolis,39.77389,-86.13741
1166,UFCN0bYdHroPKu6KV5CJqg,1889,tradamerican,4.5,Indianapolis,39.77175,-86.15402
1167,teFjQxUqT8c-yxQdoILDVQ,1525,mexican,4.5,Indianapolis,39.7655,-86.1584528
1168,9V0LMtO1riRw9-pUuG4NFg,524,latin,4.5,Indianapolis,39.847406,-86.1451809
1169,NDzQFHW671hbB-aArOy12A,557,indpak,4.5,Indianapolis,39.84257417,-86.25445566
1170,Yw-guSo-TKY3YbRrq0PELQ,448,breweries,4,Indianapolis,39.77491624,-86.14575414
1171,w2O0CQ_cIeje-5VM77SR0g,231,mexican,4,Indianapolis,39.86957262,-86.14155715
1172,wazRghDjVEiSzTt9WXCPOA,293,southern,4.5,Indianapolis,39.81143,-86.046907
1173,nR5YybQrv7P62jd_oP5p7g,561,italian,4,Indianapolis,39.85084,-86.14081
1174,8l1VfyDv9yxDca7INFBKuw,263,greek,4.5,Indianapolis,39.75524,-86.15949
1175,rfsjwsB9ACTQ-FESh47iUw,457,turkish,4.5,Indianapolis,39.75457001,-86.14918518
1176,Yyn4z5ZysBDYCXfTFzflaQ,586,newamerican,4,Indianapolis,39.765052,-86.15858
1177,JpKKLxLo_6RxvQXyjVXnvQ,550,tradamerican,4,Indianapolis,39.75221412,-86.13866532
1178,VXAPhFVCpwUjG2JIYCHRnw,716,newamerican,4,Indianapolis,39.77676,-86.14621
1179,oyJ3gXNkV0DO0YxcaTgtTg,345,southern,4,Indianapolis,39.751511,-86.1394119
1180,t5qfe9lOZiMyvHfAqwnAlw,753,newamerican,4,Indianapolis,39.76572677,-86.15903053
1181,CQfIbhfIufT5M2BMYyeYTw,312,moroccan,4,Indianapolis,39.7759413,-86.1549737
1182,1T9F7iLDFAYWJvif1RKneg,370,vietnamese,4,Indianapolis,39.82447,-86.23985
1183,Xm3fazqrD-Fi4tVPlc4i6Q,636,seafoodmarkets,4.5,Indianapolis,39.890326,-86.046951
1184,pdLlJu-oOdy4gW_6rwuEQQ,193,steak,4.5,Indianapolis,39.76736,-86.1604
1185,R8WaL2GBd6FIFHmwaRWGNQ,413,burgers,4,Indianapolis,39.77918496,-86.16511367
1186,MJ9BrqRBC-Sda5eWNS6WVQ,205,tradamerican,4,Indianapolis,39.87431,-86.1457
1187,plYv1QpBDnLJ8cOtvZvmfA,97,vegan,4.5,Indianapolis,39.78119,-86.10962
1188,Q_XR65cLnHn7sz7aez5L-Q,320,seafood,4,Indianapolis,39.7741546,-86.1500194
1189,tV764PZN2iq2PbirfnwWlQ,84,newamerican,4.5,Indianapolis,39.80956777,-86.20081238
1190,fJ6AA9S7SEq3sim_3Sim3g,527,wine_bars,4,Indianapolis,39.79748332,-86.15511166
1191,aREOVt958pzJsuNmX1-LUQ,509,bars,4.5,Indianapolis,39.85124778,-86.145981
1192,nSHq493WltUlr9cFfS-YJQ,131,newamerican,4,Indianapolis,39.78151,-86.12675
1193,saB1o6fF4ozyp0O7LyueOA,330,newamerican,4,Indianapolis,39.75808565,-86.14570688
1194,GU8Qq1UpVEStKkNRYe-BZw,346,newamerican,4,Indianapolis,39.78021,-86.14182
1195,nhEyyLGxsJfe5auEKqofTw,58,tradamerican,4,Indianapolis,39.7645516,-86.15799
1196,5IvBJJl3bemFixZ9uh_wXg,572,german,4,Indianapolis,39.77353,-86.15007
1197,ML5NNCUw_shDppdqfCI7LQ,39,chickenshop,4.5,Indianapolis,39.84265,-86.25428
1198,eFiM5r-Nk30749dNKQXkfg,111,tradamerican,4,Indianapolis,39.85229,-86.26954
1199,MbVZ1yZvG_sSAkHgTUx04A,191,cuban,4.5,Indianapolis,39.825106,-86.255694
1200,HN8LK6XfXhw1byBDHl6mJg,438,newamerican,4.5,Jackson,32.3141815,-90.1780624
1201,2-1vA9Vvfm58EkuURK1dnQ,243,newamerican,4.5,Jackson,32.31259,-90.17476
1202,vsXLQFDsk1LAw4orFQxpbA,723,bbq,4.5,Jackson,32.337206,-90.176219
1203,Z4q6NF-9rWRFsg2PjtYqGg,345,tradamerican,4,Jackson,32.29993,-90.19205
1204,vyaAYYwouj3RnRxMP-Mrpw,246,southern,4.5,Jackson,32.3002527,-90.1889869
1205,VP3-m3Vn9xbYthzYE3iijQ,297,southern,4,Jackson,32.3361357,-90.17526926
1206,RAdABwQglX3TxRDHk3sQNQ,150,cocktailbars,4,Jackson,32.344046,-90.15568
1207,YRcij7n9HQ5uLr0kxddOkg,78,gastropubs,4,Jackson,32.33569015,-90.17673874
1208,MD-UdfNmH4VkAY1c5XwbCQ,498,tapasmallplates,4,Jackson,32.33634,-90.17493
1209,j34cHMHaZLBT1rB8uIyrhw,35,newamerican,4,Jackson,32.32077789,-90.17649078
1210,f8LOPuOCzJ5CYxqcxn6R5A,169,newamerican,4.5,Jackson,32.3353386,-90.1762924
1211,rj8z94vBiNpP31f5AewUgQ,2,southern,5,Jackson,32.3438226,-90.15610474
1212,HKrf6zDOA1RpKbVypjNKEA,234,seafood,4,Jackson,32.39912677,-90.14174141
1213,1WwVyv-TatmNTcqDvGlxrA,146,bbq,4.5,Jackson,32.34182,-90.1979999
1214,DV9BWKbBa26ayojH_HCv1Q,64,tradamerican,4.5,Jackson,32.3855827,-90.14197765
1215,Ks78GjkL0K-xUdDSYFOl6A,51,food_court,4,Jackson,32.34347626,-90.15656045
1216,crB_mGmmEjB3SWJ6HXy7Tg,9,seafood,5,Jackson,32.28327674,-90.20760522
1217,-7Jjfc7F2YL1xlFfYH2bww,103,tradamerican,4,Jackson,32.33477,-90.1761
1218,HzsWYo3SNaqq4QR388dzRQ,30,caribbean,4,Jackson,32.27212003,-90.21349009
1219,aWj32UJGKtxYRY-jrUf8tQ,27,seafood,4,Jackson,32.39706157,-90.1362358
1220,fRxiqGKnMKsHadRmfCbXRg,37,soulfood,4.5,Jackson,32.303061,-90.186449
1221,oAWNBYS0QUs3hNU98vdWjw,5,tradamerican,4,Jackson,32.295171,-90.187957
1222,KZqURclXL1s9SrcPbKQCvQ,23,bbq,4.5,Jackson,32.304331,-90.174517
1223,JX1FmEJfOc5MZnLzm5aAFA,141,thai,4,Jackson,32.334811,-90.173827
1224,_l_Ns80tWCMrpZ8Kxnv72A,101,greek,4,Jackson,32.31530176,-90.17772629
1225,3jxkNeGHWSnw4C5uOYgUJQ,214,steak,4,Jackson,32.354341,-90.151128
1226,uI2ZL_4m-dt-tU0YUTcbAQ,46,gastropubs,4,Jackson,32.3334643,-90.1747846
1227,MFa6p2xfT4VLo1B1fXW8tQ,117,burgers,4.5,Jackson,32.29056,-90.2060599
1228,D-j2c3FmU639dGW-4NZIWQ,7,cafes,4.5,Jackson,32.31404833,-90.17558
1229,nlMqbB2rvVg9HUTL0lxrBQ,49,spanish,3.5,Jackson,32.3431485,-90.155905
1230,Oe3Bq1DGGgBoCqbhHZ2D3g,159,greek,4,Jackson,32.33403,-90.17356
1231,5IAE02o73LCPrkTb6Q3Pig,64,mexican,4,Jackson,32.33444638,-90.17634629
1232,9DktoiPeS04iDiSQ9r6nBA,62,newamerican,4,Jackson,32.306468,-90.181832
1233,1RcF9sjK1fXT-kTxWhS3-w,44,bakeries,4.5,Jackson,32.36583,-90.14675
1234,wxum8Y12k-8jD1Pxl4jXSg,55,mediterranean,4,Jackson,32.354334,-90.15033
1235,Ck6EROTxQ0IHxL_jLudpAw,218,newamerican,4.5,Flowood,32.34018745,-90.07299371
1236,eevXC9Y_DKEmnv-ODHyRAw,97,cajun,4.5,Ridgeland,32.4002356,-90.1399553
1237,IPUGrnNvgrHw5_kinyGX5w,13,bars,4,Jackson,32.29993,-90.19032
1238,CUJhKY1kqHTqNhOCfNsoIw,136,seafood,3.5,Jackson,32.3001709,-90.18930054
1239,VZ2jg6a97EKTlEb5nzwlUQ,47,newamerican,4,Jackson,32.30600384,-90.18838327
1240,k9ftW2X75PziC_2Gd41q2w,34,southern,4,Jackson,32.303531,-90.175765
1241,09amyPw23GqmD3nMfClKKA,26,southern,4.5,Ridgeland,32.435251,-90.147999
1242,3HrGBlBIyUAEUWXSFCwkuQ,113,chinese,4,Jackson,32.377236,-90.149837
1243,j0xTDk6K8ejdc3MrZRX3iA,64,cajun,4.5,Jackson,32.334887,-90.156264
1244,lnuufgOubedbkjidqC4ODA,31,soulfood,4,Jackson,32.327643,-90.192416
1245,qmzneT1YltgEqrrb3EZgdw,17,ramen,2.5,Jackson,32.34405243,-90.15600844
1246,2_dQbkWTSO5IPl1oS58yCQ,5,korean,4,Flowood,32.339319,-90.062671
1247,4318lQqteptJwcfUDUKstA,31,lounges,4,Jackson,32.32045166,-90.17712511
1248,yZyngExYxGLEtbZnhEs70g,70,thai,4.5,Jackson,32.3748317,-90.1242014
1249,JFjlwnrEN0O9V5mOIr3POA,140,newamerican,4,Ridgeland,32.435309,-90.148295
1250,glA-11fLZeEYtA5Iec757Q,105,newamerican,4,Jefferson City,38.57694244,-92.17189026
1251,MiYYi8rt3rAe7-1f5SmSCw,33,bbq,5,Jefferson City,38.5694299,-92.16139
1252,SseSlJqHYH4UfMoE_ZxBjg,175,tradamerican,4,Jefferson City,38.56855392,-92.16149139
1253,h_yMLhzFQ5rZHqEoNjdExA,75,bbq,4.5,Jefferson City,38.57682,-92.17102
1254,ras-Sr9SNvqHrqb_14tApQ,41,newamerican,4.5,Jefferson City,38.57615,-92.17175
1255,zCq7nZpCH-wOhqyYSdys-A,77,pubs,4.5,Jefferson City,38.58378,-92.17907
1256,zitewCKu61q42PesTUPRoQ,53,german,4,Jefferson City,38.56224,-92.18923
1257,yOF4xLBaEYfy5Nr6lfBPMQ,35,seafood,4,Jefferson City,38.56918335,-92.16230774
1258,mgvC-ZikjwEFoEBUvQV6QA,93,italian,3.5,Jefferson City,38.57680511,-92.17076874
1259,v8QVHZjRbnJrKe8plpBxig,70,mediterranean,3.5,Jefferson City,38.5778655,-92.1796532
1260,IRUWmiWAO6gEPCU-dfBfKw,17,italian,4,Jefferson City,38.58088,-92.20747
1261,qZ93UboM_Km-hMdXhnjL1w,37,vietnamese,4.5,Jefferson City,38.57867596,-92.1939114
1262,Ltf5it-ZzLNCfOrznd7FTQ,44,newamerican,4.5,Jefferson City,38.5762799,-92.17304
1263,JtbxyPREXsUE6UWGoNcgnw,7,bars,4.5,Jefferson City,38.6007,-92.22354
1264,YtxlJu-iNw9Fee0mN4X0gw,7,pizza,4,Jefferson City,38.57771,-92.18042
1265,CH_ATsR-BtyOC1Mm_3ZS9A,14,newamerican,4.5,Jefferson City,38.53897108,-92.19018392
1266,V745FP2RwhlLNSJ-Yfotjw,41,italian,3.5,Jefferson City,38.588744,-92.256093
1267,gPG_mF2Rtzjh5CSuLpM3TA,35,tradamerican,4,Jefferson City,38.57271,-92.17721
1268,4uc_R37WJh3b9Ugqcu4yhw,25,pizza,4,Jefferson City,38.58115752,-92.18025707
1269,jct6sOQDfbgW1FtM-REbxg,18,tradamerican,2,Jefferson City,38.58055,-92.18149
1270,asrg7WmHVHsWYgAi6Pu6aw,25,mexican,4.5,Jefferson City,38.58183765,-92.21457426
1271,cVVIoiq5D7Izr4SKBSoUHQ,18,coffee,4.5,Jefferson City,38.57648109,-92.17195027
1272,8CEYHrGRfRI0ebaZJKY5bw,2,tapasmallplates,5,Jefferson City,38.57648,-92.17805
1273,10vfFlYNVSCL-pm6CRV0LQ,129,sushi,4.5,Jefferson City,38.580951,-92.207992
1274,DQlHxMZUkOSe8Mtrg_Iivw,15,thai,3.5,Jefferson City,38.5764928,-92.17036374
1275,R85wh5P1BjDCQO-B_eYIgQ,71,bbq,4,Jefferson City,38.58107463,-92.2465478
1276,1e_3wuo6PLvS3DyeG-zzug,47,diners,4,Jefferson City,38.54661,-92.14804
1277,X8_S6vVoWjmFKiGDKNqkCw,5,cafes,5,Jefferson City,38.5510499,-92.19232
1278,k2q4DlSLblBw1WPBIxPR9Q,52,pizza,4,Jefferson City,38.57736,-92.17322
1279,ke2t9qCnAWOOBEk3aGxJxA,56,sportsbars,3.5,Jefferson City,38.57576,-92.17046
1280,Xidkikz6KGyyZtQAT-mwkg,28,steak,4,Jefferson City,38.5816879,-92.215172
1281,C7jlNRhFMU2m9t4BgkUwkQ,26,delis,4.5,Jefferson City,38.570685,-92.218487
1282,l53jO8VNzOMkKEeGUQuoqA,2,bbq,5,Jefferson City,38.58424,-92.25178
1283,_0Iu_zxedHnz0RbDeR-OVQ,26,thai,4,Jefferson City,38.5769138,-92.172281
1284,zcXqAdTiXuswrOfA2ImN_g,46,chinese,4,Jefferson City,38.57978,-92.19441
1285,uqd13EjcRa4Vda89HxaLpw,8,mexican,4,Jefferson City,38.55106,-92.19232
1286,-2kNn0N6iYumAkapJFYxgA,35,pizza,4,Jefferson City,38.5898899,-92.20162
1287,J-46MtqlBkBRF3Av5PEYnw,23,sportsbars,3.5,Jefferson City,38.57516,-92.17045
1288,gRgTVUWlplVh4gWmGW_pfg,50,pizza,4,Jefferson City,38.57964,-92.19496
1289,DZ_kf77dPqi4yNbPueXYQQ,6,steak,3,Jefferson City,38.580691,-92.233921
1290,NIAs0xM83PT4LeaWODdRow,30,newamerican,3,Jefferson City,38.5735989,-92.1722672
1291,nZ8sr7bWL7S5rhovYdcVrA,24,thai,4,Jefferson City,38.58100445,-92.20912506
1292,BGc8IL5o_cjRQcWSyL0Edw,31,japanese,3.5,Jefferson City,38.58438613,-92.25200034
1293,ModxsB29YXIL5tYD2AgXrA,32,steak,3.5,Jefferson City,38.581589,-92.249667
1294,snGF-MA7DnziWvN0RMpB-A,20,breakfast_brunch,3.5,Jefferson City,38.562184,-92.1521995
1295,vN0n_sB8Urzv7ZqHO5VgOg,4,tradamerican,4.5,Holts Summit,38.656231,-92.116576
1296,MZ69AxnjdqphvCJOObn8mw,18,hotdogs,4,Jefferson City,38.580211,-92.198579
1297,PgIq74VQb4u5CxUjq3vQAQ,34,bbq,4,Jefferson City,38.582325,-92.213271
1298,LQPDhxyhrckqa9fRmDjcOw,47,pizza,2.5,Jefferson City,38.5697199,-92.25251
1299,1Ewa0yN7saecFgCWoPFmWw,11,tradamerican,4.5,Hartsburg,38.66132942,-92.25931416
1300,9DpLvbyKDWQfNOJQwBpI7g,516,seafood,4.5,Juneau,58.2971074,-134.4019233
1301,tPaeIbnW-et-cH2gLxAVuA,48,tradamerican,4.5,Juneau,58.36629406,-134.590849
1302,#NAME?,58,brewpubs,4.5,Juneau,58.300964,-134.406431
1303,BhPtgs98soQ_0A17-fsvkg,14,bars,4.5,Juneau,58.29831316,-134.4135794
1304,_56CQCyX5ZCHHc7Lv_pFWw,67,seafood,5,Juneau,58.29881493,-134.4047742
1305,BE77_j1BjW8faKmsF68PNg,36,seafood,4.5,Juneau,58.3576189,-134.4844232
1307,gGrNby32T5gNMXEB_C-A5w,72,italian,4,Juneau,58.30116,-134.408846
1308,Rk-te7KHGH4rMlmiKriO_w,8,tradamerican,5,Juneau,58.36605687,-134.588759
1309,BRl2WPSM5ZZV4vNIoeHilQ,15,vietnamese,4,JUNEAU,58.36233,-134.58297
1310,FCCmDUY6t5V1YbPKa7YW1g,168,russian,4.5,Juneau,58.2993994,-134.4079009
1311,Jk_Y5rai4X3cLBP6qi0xoA,298,tradamerican,3.5,Juneau,58.29897,-134.40404
1312,eWI9XVLfLcrlPS2WnC_3sA,87,pizza,4,Douglas,58.27780533,-134.3947144
1313,WlFVmkpr_dBjQabZHFb61A,1,foodstands,4,Juneau,58.387673,-134.645629
1314,AJ8w1ZP2WhgiBeHbTV20Yg,23,peruvian,4.5,Juneau,58.37072,-134.607868
1315,p9th3I-j24r0n5go3z0Q2w,138,newamerican,3.5,Juneau,58.30118,-134.408412
1316,jvtpk6w6ZF_Gh0XttumM8Q,12,filipino,4.5,Juneau,58.37218352,-134.5885558
1317,dszn8TEyELYgsZyFn97Z_A,278,breakfast_brunch,4,Juneau,58.3010155,-134.4161595
1318,gvUgBUfx5qvAvUE_6m6HgQ,245,seafood,4,Juneau,58.2957137,-134.3995201
1319,Zei5x0_Vej-wm7xsZZEkIQ,98,mexican,4,Juneau,58.30124519,-134.4083876
1320,ttbckSKl-bwFU3eTI6aItA,47,japanese,4,Juneau,58.300801,-134.407873
1321,1dKasCqwsbe2PHHrubgTAQ,100,tradamerican,4,Juneau,58.36922,-134.60522
1322,fOdtN3OLmR-04TmO-yL1Yg,77,sportsbars,3.5,Juneau,58.29981,-134.4099848
1323,YKCnV7Lfk4DrDDS-WwRWUw,32,tacos,4.5,Juneau,58.359756,-134.486118
1324,5mtwO8MNpbLeGtsD2D6sig,4,thai,4.5,Juneau,58.30133,-134.40886
1325,BejB8032ei1QghkqbzYG4w,128,tours,3.5,Juneau,58.29642487,-134.4006195
1326,12AOcAKDBn2WE7I7jp_brw,4,cafes,5,Juneau,58.30027,-134.40595
1327,8cOJtnSRPRcCuyW6P0yesA,5,lounges,4,Juneau,58.30122205,-134.4062679
1328,sDjYLdGDjXfZ3ddo0ovcGA,27,burgers,4,Juneau,58.38801,-134.64665
1329,3N675bJPvM7LQHlVwzNktQ,25,korean,4,Juneau,58.30048864,-134.4078048
1330,nZoO4OY8ArcG0tDOqb88eg,43,thai,4,Juneau,58.30067186,-134.4123277
1331,7tacR29J5H9_plwBnnTlFA,56,indpak,3.5,Juneau,58.3010384,-134.406606
1332,Y1SMLQqNeNKpNOhNJ11wFg,278,foodtrucks,5,Juneau,58.3006925,-134.405382
1333,9teenKUtIWCkI2uRtgeOCQ,37,sushi,4,Juneau,58.36358,-134.57512
1334,RMC7_HPmviMCMzuk4VOsvA,34,pizza,4,Juneau,58.36543,-134.58797
1335,drFe_mHMtLnzaqP09IKAnA,31,seafood,3,Juneau,58.29749588,-134.4022834
1336,8dGRJY19O8gXq0lBY5ovHQ,81,tradamerican,3.5,Juneau,58.33192,-134.46766
1337,LY2yzHmIK8uslorOSv3YjQ,16,foodtrucks,4.5,Juneau,58.299556,-134.413909
1338,SUSlWXGLz6HOm7KrHpf2ig,196,coffee,4,Juneau,58.30079401,-134.407407
1339,a7XMOZMQuZL7rI0tfbBmVA,62,creperies,4.5,Juneau,58.2978046,-134.4025443
1340,9hUdLTj7WqriiXjV97N2AA,24,gourmet,4,Juneau,58.30141056,-134.4073435
1341,tLjkDg97EoP6_GzsZLa5wg,54,mexican,3,Juneau,58.36375427,-134.5862122
1342,DO4DFl2CM2heI9Du5ucRZQ,18,mexican,4,Juneau,58.29962,-134.4184
1343,zYFHJVG22eixWfgyyJc_tg,48,bars,3.5,Juneau,58.29941,-134.41583
1344,DPUuRfHo0e31orSrc2ErCA,49,chinese,4,Juneau,58.301648,-134.421353
1345,B26kq9zwbg6xB4QXgq_Rkw,10,chinese,3.5,Juneau,58.349467,-134.491273
1346,3lJ-jNjsU-inlRUz5zfJFg,23,thai,3.5,Juneau,58.36394,-134.57857
1347,CXWL2AHciRM1_J830vy6_Q,149,seafood,4,Juneau,58.29926,-134.40752
1348,i4jZuyRNOXttL-W-m-0-8g,1,tradamerican,5,Juneau,58.301185,-134.406378
1349,qS0O8x3IKH0rmc16r7TAUw,56,sportsbars,3.5,Juneau,58.29970694,-134.4098101
1350,d3oX54u9J2tnKk4csVpqZQ,67,steak,4.5,Lansing,42.73326,-84.54853
1351,1NGNGb0oti_jMwot97Wacw,84,tradamerican,4,Lansing,42.73292,-84.51292
1352,iZc-qk2GuyuYcOs7Y9Z7JQ,541,bbq,4.5,Lansing,42.7481511,-84.5494017
1353,cPGRnd9XwF90fhzGCNsfTw,336,mediterranean,4.5,Lansing,42.74098849,-84.61186348
1354,m7O6ZFXNqmMSfUNXB7l2Yg,273,burmese,4.5,Lansing,42.698443,-84.548959
1355,xB7PUh4oHbcjmaslTu05dw,29,tradamerican,4,Lansing,42.7405596,-84.6260606
1356,Uwh4DFRV8zDAT2nJCUBoPw,196,italian,4,Lansing,42.74892,-84.57862
1357,b2DXuQuIlnft154Y9rHLwA,118,newamerican,4,Lansing,42.72945,-84.5089799
1358,#NAME?,101,italian,4,Lansing,42.73324,-84.52648
1359,pZVBIaPUGBUbSotvyJWIgA,217,mediterranean,4.5,Lansing,42.74452867,-84.62196108
1360,TRiWk7RhDMTwwFVNq6uxAg,70,newamerican,4.5,Lansing,42.732105,-84.552624
1361,oLtTDnVnGcb_Qu9Rh0OlKw,48,ramen,4,Lansing,42.733905,-84.52143
1362,JE1eYgCi2cAHTx8N6ULfpQ,170,newamerican,4.5,Lansing,42.72038,-84.55202
1363,v7GTSq0JcB0mXEfxL4UOWg,598,breakfast_brunch,4,Lansing,42.7337149,-84.530437
1364,rCqw0bZCAdj_Hms5kXJ1JQ,193,seafood,3.5,Lansing,42.7670751,-84.5154813
1365,h5yduoeXA8JUjFThUZ_eDg,130,vietnamese,4,Lansing,42.739769,-84.60342
1366,h5_6fLNvB353WBkIy-ihPA,86,breweries,4,Lansing,42.71211895,-84.61915076
1367,13LUY-_C_Qj2CNnqKh9R6g,56,pizza,5,Lansing,42.740185,-84.678196
1368,rGbhcAZ-pDYyw3Y938XGng,116,bbq,4,Lansing,42.741176,-84.567016
1369,uSC8uqLwXFy1cLqPHaQ_Sw,167,breweries,3.5,Lansing,42.72968719,-84.55253796
1370,J4YSle-q6UZvM0s1kqEjtw,7,breweries,4.5,Lansing,42.72171336,-84.5520525
1371,3zoZrT-rMD9Xdc5_MEKIEQ,36,mexican,4.5,Lansing,42.747483,-84.54787
1372,M35hpOEOkSftheUfiOd_0g,183,diners,4.5,Lansing,42.721519,-84.55225378
1373,OGvxO-eAVjBME3TtMoCZ8g,159,seafood,3.5,Lansing,42.76297652,-84.51516017
1374,QyQwTCU6QiTtWrfzrCHf8w,23,bbq,4.5,Lansing,42.72158,-84.54675
1375,mRMgI_BaJg5L0SfewMEGnQ,1,seafood,5,Lansing,42.694698,-84.603952
1376,ywmLl1CiBB2zQBTY9bnFMA,601,breakfast_brunch,4,Lansing,42.752444,-84.549797
1377,nKE2Fi-5TEEWAv1F5VGiKg,46,cuban,4.5,Lansing,42.73272,-84.55192
